id,Action
1,0.8378437563838536
2,0.9952336718332838
3,0.9994575336874706
4,0.913304597158678
5,0.9993762906345688
6,0.9980355663008433
7,0.8579289067024465
8,0.9999956776199088
9,0.9033249528109343
10,0.9720442639057589
11,0.9994854915793107
12,0.9602427602088753
13,0.9994064004203386
14,0.017413415469540006
15,0.9431059813706705
16,0.9939916267064831
17,0.027779605490763082
18,0.3853364671457049
19,0.9998956013053908
20,0.9999241677490716
21,0.9999897119740481
22,0.9712937119242648
23,0.999566511643351
24,0.9788803718303027
25,0.9999588874323658
26,0.8053586654663342
27,0.9981687689456267
28,0.9995785918467338
29,0.9980568318378168
30,0.876224221326146
31,0.999528982081143
32,0.9957308234602047
33,0.9997457756897037
34,0.9989507607744537
35,0.9994142576958992
36,0.9997861066356043
37,0.9872605713292755
38,0.9999882315361635
39,0.9986546345599604
40,0.969811960797551
41,0.07559502532541851
42,0.9990964387490974
43,0.998294498385431
44,0.999240569860762
45,0.9994883363427982
46,0.9931319003636854
47,0.9997714236329899
48,0.9994892093051907
49,0.9999977254586089
50,0.9980124872585326
51,0.8533771310235652
52,0.9994203665472329
53,0.9756371241092763
54,0.999428430871832
55,0.9999224731964994
56,0.999368139276357
57,0.9929213313811406
58,0.9996097671378574
59,0.99972461382683
60,0.999785721218569
61,0.9993604674066379
62,0.9999799067563007
63,0.9986065343236713
64,0.9998678292858855
65,0.9999692522645994
66,0.9416676141770374
67,0.9418251867326888
68,0.9998718687396617
69,0.9980447956511956
70,0.02725357033567455
71,0.9746337004352058
72,0.984558976245996
73,0.9998932754580394
74,0.9999311146488489
75,0.9914437423081351
76,0.9988035472245985
77,0.9998745324207216
78,0.8015894958873871
79,0.12414180632217153
80,0.9999242816428209
81,0.9998863266594261
82,0.9998288404968239
83,0.9978798183534807
84,0.998814878856195
85,0.9973763872434382
86,0.9978057238393425
87,0.9900161510956694
88,0.9997841299709228
89,0.9923020787456127
90,0.8931172013454112
91,0.9848365010525029
92,0.07022952115542258
93,0.999593254603537
94,0.9995386759539889
95,0.9989641678218506
96,0.9999524421894945
97,0.1238263439210543
98,0.9997645821518595
99,0.9665849710701991
100,0.9998924254428354
101,0.9701387926920446
102,0.6729987907315497
103,0.999210862420799
104,0.9966831152382529
105,0.5231909866688681
106,0.9989876213201608
107,0.9990268813840677
108,0.9992422404343906
109,0.9997730904950887
110,0.9991613114731195
111,0.6595083185110624
112,0.9967920604607441
113,0.9865467939765306
114,0.999830260576053
115,0.9994800322508106
116,0.9898605454045382
117,0.4620381386676258
118,0.9964585216464376
119,0.9999720135438632
120,0.9982773764783207
121,0.6230535766192141
122,0.9993085805337232
123,0.9868074201349168
124,0.9998209781144577
125,0.9988578710367175
126,0.419984798529092
127,0.8007219844771689
128,0.8783981853512434
129,0.9972577205255322
130,0.9990135671840925
131,0.9989298432529
132,0.9999064856522454
133,0.9992807475366575
134,0.6245178291572965
135,0.9996262357779049
136,0.9991530003480724
137,0.9994871033349128
138,0.9077705741988489
139,0.9979458109790571
140,0.9998618818950261
141,0.9996568178637175
142,0.9997237895773241
143,0.9995883648338972
144,0.9973208551417763
145,0.9995169248660469
146,0.807024155365249
147,0.03891095483848894
148,0.15000122113280168
149,0.9998120002656701
150,0.9934234753667075
151,0.9999207375668481
152,0.5040926700945236
153,0.9994639084951257
154,0.9874542568291388
155,0.9991694276132138
156,0.9506637461747008
157,0.9990634724243178
158,0.999457255795608
159,0.9831113288069842
160,0.895692196971768
161,0.9300570201255247
162,0.9994814482263208
163,0.9999476162565103
164,0.9994603784245324
165,0.9999042845273833
166,0.9998902851667986
167,0.8049657469383864
168,0.9997148139616274
169,0.998198709747268
170,0.9984868873097532
171,0.9984446314294736
172,0.9991054961886614
173,0.9565374613400044
174,0.9993696332280774
175,0.9991152781647655
176,0.999565324198822
177,0.9521855710366933
178,0.9970074971074523
179,0.9999902751449827
180,0.8682617368190111
181,0.23972123780916488
182,0.9968160800988418
183,0.15688643384197878
184,0.9976125767554462
185,0.9982315473952158
186,0.31948075894722483
187,0.9999309302657681
188,0.9950238375913215
189,0.09907741852834749
190,0.9994306548111122
191,0.9999618365916583
192,0.9995765005983356
193,0.9999072241450743
194,0.9998356167214608
195,0.9881296167037252
196,0.9995775650420189
197,0.9976927096530637
198,0.9867530674132524
199,0.9996081716775367
200,0.14649918208084622
201,0.999798005363238
202,0.9996993021228928
203,0.9855491775203932
204,0.976629114951477
205,0.9998977880505134
206,0.9991246798290054
207,0.9995444502569987
208,0.9992591534110483
209,0.0861587825070177
210,0.7922408592986727
211,0.821875627180383
212,0.9974595767768136
213,0.998947273921851
214,0.9978317192822174
215,0.9993965770499397
216,0.8517961748533426
217,0.7244347407570682
218,0.9997461318850116
219,0.9990417573265558
220,0.8446694962728462
221,0.001887755961205606
222,0.9996400855855986
223,0.9994434764759726
224,0.9997074785080808
225,0.6732929524644468
226,0.2922843635797623
227,0.9969989892414539
228,0.9996556266110037
229,0.999203701572453
230,0.9969748668093087
231,0.9983007537018227
232,0.9981280415547537
233,0.992587476036314
234,0.006410580870728433
235,0.940527917933398
236,0.9912174805855662
237,0.8071002759995275
238,0.7743770216963809
239,0.9700836428951624
240,0.9993292652447806
241,0.9912845422355927
242,0.13680780267229176
243,0.22166404793597036
244,0.9843372213948314
245,0.9968794803481806
246,0.9999906354345415
247,0.998871346811446
248,0.9954401358029209
249,0.9851310032940178
250,0.999401384499429
251,0.9997778729739965
252,0.1155004933450523
253,0.9997549539885177
254,0.9991809046966724
255,0.9998007330753257
256,0.9964609756805931
257,0.9998193882755708
258,0.9683679984528087
259,0.6679674617128287
260,0.9991732228281988
261,0.5730930845080041
262,0.9973507061628202
263,0.99942380320245106
264,0.9991335377627423
265,0.9982946706797557
266,0.999447809224618
267,0.20807675657224922
268,0.9995431532952863
269,0.7992241619547739
270,0.9995443379579529
271,0.9953290134845831
272,0.999678620640978
273,0.9956660956486776
274,0.04875155160358724
275,0.9994024293200338
276,0.7167754278168786
277,0.9817315745906651
278,0.9999395333409443
279,0.32433954679003074
280,0.12943179876056288
281,0.9999434283391062
282,0.999694055936919
283,0.02615549171052045
284,0.9589060270823753
285,0.9996795002076312
286,0.993329601967974
287,0.9999962633967153
288,0.9993585014406052
289,0.9998160025038424
290,0.9972659111421733
291,0.020610535194572344
292,0.5800221336405995
293,0.9993537564489813
294,0.9743702289719618
295,0.990492456867194
296,0.230576212338215
297,0.008608799614196028
298,0.8953305680811342
299,0.15037534536528763
300,0.996555324684848
301,0.00757369763501492
302,0.9997011688002267
303,0.7529344315864984
304,0.966116843737786
305,0.8870200277704126
306,0.9995304336623659
307,0.9978347307622065
308,0.9999983474941209
309,0.9585263454138953
310,0.99774116254322
311,0.9999408555200023
312,0.9998984014970902
313,0.9991479938881279
314,0.9998347538381066
315,0.9997497997140419
316,0.9997089519875518
317,0.549216220220701
318,0.9998332667605594
319,0.01349456104105029
320,0.9988745971025559
321,0.9992494073650642
322,0.27702252080184464
323,0.999632404651412
324,0.9906682466470902
325,0.0870003616837528
326,0.7766084587370646
327,0.9981011918314363
328,0.9996656352772635
329,0.9999013156375429
330,0.9988711526443983
331,0.9998646134040369
332,0.9515271014227831
333,0.9672580590064471
334,0.8997569612224515
335,0.9995689013615163
336,0.9649654526403957
337,0.9995306575417714
338,0.9981847243898468
339,0.9996044844751041
340,0.9999168583136309
341,0.9990682105086791
342,0.9736957123273616
343,0.9976212028140687
344,0.9999440932301635
345,0.9998356520188005
346,0.9994033138964029
347,0.9988998864906456
348,0.9927828536375107
349,0.9998050788238344
350,0.7083279119954639
351,0.9719140811798324
352,0.9999967583978815
353,0.9977285602948868
354,0.6771162282149343
355,0.9817990123148395
356,0.9993463720411894
357,0.9988216753772451
358,0.9999285015518191
359,0.9911310259942799
360,2.0971127987889915e-4
361,0.5080071080480616
362,0.7708590065955213
363,0.679213140198019
364,0.8817063159652462
365,0.9999139955011893
366,0.9999527395607327
367,0.998934690561487
368,0.9999093875576236
369,0.9963596747114595
370,0.9998081212323878
371,0.9832168362618828
372,0.9997751842022423
373,0.040187198032671456
374,0.3051538376621159
375,0.9952359233883741
376,0.9985108596813579
377,0.8829434764345093
378,0.9996719120198797
379,0.9997640316822589
380,0.7835915951419411
381,0.9821118654082058
382,0.9995209571595265
383,0.9999928736297475
384,0.9856099259963671
385,0.988207165215628
386,0.9852593547291263
387,0.21072918413490957
388,0.9817906334014628
389,0.999695868076479
390,0.9995019284355549
391,0.10717234422428168
392,0.998699791375137
393,0.998784302318473
394,0.9944579488701546
395,0.9993611151151206
396,0.9919960111075017
397,0.9998997043229295
398,0.9697672735788707
399,0.999868872359154
400,0.9680178883162801
401,0.9982631300033606
402,0.9980133273638749
403,0.9902605180426356
404,0.8946299485784851
405,0.9961396260927103
406,0.999885526400609
407,0.9277137007025593
408,0.9997293467413629
409,0.9888625055515261
410,0.9999354603678507
411,0.9974288766957953
412,0.9642305710765603
413,0.9629980127694295
414,0.9999124710018843
415,0.9994104574224518
416,0.7128961817918914
417,0.9974398376680466
418,0.9996610329715913
419,0.9950225245600073
420,0.9996645891951662
421,0.9999614931544039
422,0.9714303995526733
423,0.9959349533760721
424,0.9371757679457176
425,0.9995321274519688
426,0.6955571523581644
427,0.999730317319171
428,0.9997248982471507
429,0.998212686694487
430,0.9992955739349864
431,0.9955239833927704
432,0.9994068064396444
433,0.9789260301060094
434,0.9993945130189968
435,0.7629062713747472
436,0.9999825996051767
437,0.999714647823359
438,0.005414956442999497
439,0.9990793819718191
440,0.17165228746638006
441,0.992706795952214
442,0.999912005122817
443,0.9871917070389887
444,0.999764902913169
445,0.519571002748559
446,0.9998210846290307
447,0.9956728926530692
448,0.9997126151294953
449,0.994725682083799
450,0.9532020731874911
451,0.998012751133611
452,0.9984300665081154
453,0.9987206259729505
454,0.9971660886023115
455,0.9985842181692429
456,0.9997008331669835
457,0.9999760601550486
458,0.9979623246392954
459,0.9999248589349369
460,0.08980923930384155
461,0.8975416443609232
462,0.999484734718054
463,0.9996037750742757
464,0.9996148188673243
465,0.9813654754108809
466,0.9998861691206339
467,0.11682136445324132
468,0.9995986043769989
469,0.9993142907730398
470,0.9475109162397799
471,0.9998073323078758
472,0.9984745257928603
473,0.9998046026656402
474,0.8258111411249744
475,0.6809872792563201
476,0.9879619380382181
477,0.9990732607852023
478,0.9765000477888317
479,0.9998508421928914
480,0.999862546313543
481,0.9999692625767631
482,0.9727926616122804
483,0.9997349109489012
484,0.7840377651950301
485,0.9824676137032261
486,0.26671739574677433
487,0.9996589674792937
488,0.9902751873846048
489,0.999683751660073
490,0.9987544629092916
491,0.9998971892900308
492,0.9969520536627823
493,0.999946005342381
494,0.9771953215719875
495,0.8809947440438094
496,0.9924113785267511
497,0.9998916657786476
498,0.9992790908443173
499,0.9999394697796934
500,0.9735275305141352
501,0.9946067238930338
502,0.9580799738013382
503,0.9131703572680312
504,0.9997221870845502
505,0.8438764091021702
506,0.9971372952860654
507,0.9997520366483923
508,0.9914253401139589
509,0.994452592841117
510,0.16145931716237494
511,0.9913223079473814
512,0.9999162013014335
513,0.9998601392681047
514,0.17531198501611156
515,0.9991543323184813
516,0.9410148392951432
517,0.9998827033412938
518,0.9668997291051633
519,0.9781108802401242
520,0.9976869283858676
521,0.99982418270536
522,0.9638964516615267
523,0.9998816214930488
524,0.026185318641367306
525,0.06471852842468151
526,0.049175450534982956
527,0.9995660516521833
528,0.9972935890417117
529,0.998310019586089
530,0.9999551387804287
531,0.9313528697009266
532,0.905624118321967
533,0.9997960338435171
534,0.9957978407192942
535,0.9982673674807733
536,0.9997080635499431
537,0.9999966279573329
538,0.9981397388430152
539,0.9990077681154783
540,0.7804148821664253
541,0.9995487694713012
542,0.9412693520550613
543,0.29297089696888867
544,0.9995214709934627
545,0.9973923827169954
546,0.9995619906066412
547,0.8836577656554402
548,0.3286852516615525
549,0.23488997668733305
550,0.2776649445865148
551,0.9168270251209191
552,0.1686331950508586
553,0.9999370519937679
554,0.9200549923216653
555,0.9984177145714876
556,0.9993650749328045
557,0.9973758220869069
558,0.8886878703010493
559,0.9736851763669013
560,0.9394127437688522
561,0.9992270234141835
562,0.9994564464367871
563,0.9996300297963483
564,0.019683729606660427
565,0.9999510323182333
566,0.9997904820247926
567,0.998796657425128
568,0.9853496809122081
569,0.9994280544556614
570,0.9758196888841947
571,0.0020034901611099
572,0.9997787408896122
573,0.9400746505442142
574,0.036900353441020946
575,0.9999637318938815
576,0.9956419443699043
577,0.9791887996749973
578,0.999363637415156
579,0.2888584400838139
580,0.9849050402706591
581,0.9885878375770725
582,0.9749702524429462
583,0.9998870519395966
584,0.30589919393089726
585,0.9997661781177063
586,0.9912877560332246
587,0.9026530625579837
588,0.9994207840836397
589,0.9548080845084558
590,0.9449087216602776
591,0.8250114148032672
592,0.9996440933001334
593,0.9947811694737747
594,0.9999334639145997
595,0.9996065501193528
596,0.9997245689216856
597,0.9992878579581855
598,0.7474110579376105
599,0.9974289440446913
600,0.770791793590342
601,0.9998376863657239
602,0.9740158222671369
603,0.9996013010183681
604,0.9996059973447248
605,0.9923393742522201
606,0.9721637796830593
607,0.9994974624601513
608,0.999973118101883
609,0.9952471240838965
610,0.5381804958238452
611,0.9915590360192527
612,0.9998078099122091
613,0.9996243533557632
614,0.6154969690526809
615,0.989910437679282
616,0.11909218702870494
617,0.9971602848254758
618,0.9999761525655375
619,0.9934593919455144
620,0.994371910067418
621,0.9980469371103775
622,0.999356063585905
623,0.9987152204151921
624,0.6500268541361754
625,0.03416384708402276
626,0.9994824101017518
627,0.9998810729039138
628,0.992668654239591
629,0.9996979030421927
630,0.9999349229751864
631,0.9996825925064782
632,0.8257930912255398
633,0.9996857173618031
634,0.9997779983948981
635,0.9533113874888263
636,0.9872662565993895
637,0.984598893191557
638,0.9998016337867353
639,0.9054929597815591
640,0.9996532120172366
641,0.9995919649720372
642,0.9999185710463814
643,0.987800275494964
644,0.9994091472966512
645,0.9986876782233715
646,0.9474973350127106
647,0.9853526960775243
648,0.8913572198088489
649,0.9987323819726729
650,0.1022537566880094
651,0.9975997022491326
652,0.9997225771136562
653,0.026423226562865665
654,0.9929389897319691
655,0.9248463289141234
656,0.9987614765952403
657,0.9952837068994712
658,0.9994288932079947
659,0.9987314788079963
660,0.8845396788538997
661,0.9995456527174416
662,0.9996992752596449
663,0.9984659884922626
664,0.9932462429704327
665,0.9035860212604402
666,0.27409848411239524
667,0.9729454819408246
668,0.8769317456772033
669,0.09858292759696187
670,0.13800291028351763
671,0.9997498235940507
672,0.9234407357091351
673,0.7801475346643955
674,0.9870914038603533
675,0.993613754386822
676,0.9993523957175194
677,0.9963170562475916
678,0.9994713777055645
679,0.9971344740178704
680,0.9974641731213696
681,0.18127463565183513
682,0.6647558762571084
683,0.998971148507004
684,0.999712556938581
685,0.9601099609571654
686,0.9992651236351587
687,0.9996554461651425
688,0.9998360961827933
689,0.9999083793683132
690,0.99966808693492
691,0.9999588183319402
692,0.9999800799377165
693,0.9559998474237978
694,0.9992366960962057
695,0.9761974965736451
696,0.9134374608652018
697,0.9999820657936455
698,0.998601926160271
699,0.9996607753831528
700,0.9994627453519248
701,0.9991684114375151
702,0.9903813578964926
703,0.980356708531376
704,0.9912428306639083
705,0.8654862902847184
706,0.7478008511506917
707,0.4779559569224163
708,0.9999043980835498
709,0.874676821244803
710,0.9835053813583753
711,0.9777599786853111
712,0.9744177972314991
713,0.9996152052495837
714,0.9989620208570449
715,0.9862049743682082
716,0.1612914739013689
717,0.9999762648250096
718,0.9991335258781622
719,0.9906128545913413
720,0.9851158967076336
721,0.9993389817873879
722,0.9580164408706304
723,0.9985486855432153
724,0.9995623337311565
725,0.9999105908430798
726,0.9781111400044091
727,0.9999768710563025
728,0.9999723665386394
729,0.4937738444444326
730,0.9630483004457937
731,0.999376876441555
732,0.9999682963150505
733,0.9999127888532389
734,0.999957534255596
735,0.9999430223324672
736,0.479860720448977
737,0.9997770337876747
738,0.996023532381639
739,0.9823049269049121
740,0.9999462578824743
741,0.990820907665482
742,0.9969843696908062
743,0.9922740620680729
744,0.9999174688435045
745,0.9959240226873979
746,0.9996346301247266
747,0.999536147351002
748,0.9999563080715481
749,0.9957323008073844
750,0.9998591182344262
751,0.9994942829793644
752,0.9932866131940623
753,0.9982564946298039
754,0.9635773368242155
755,0.999068384035655
756,0.11381005408169287
757,0.9999509869460388
758,0.9980040074212687
759,0.95459497503042
760,0.999460457097194
761,0.9997417927513491
762,0.97865197649491
763,0.6254769782855527
764,0.959760517758102
765,0.9998204368695048
766,0.9992809485267263
767,0.9998430229648145
768,0.989535021020292
769,0.9985044624666436
770,0.9992150775333082
771,0.9980743172467195
772,0.9998256518377421
773,0.9996204179042475
774,0.9971154436183317
775,0.9676085658920929
776,0.92007382857604
777,0.5122059752004928
778,0.9992690638258654
779,0.9999467206918923
780,0.07056817176005437
781,0.02883948683345816
782,0.9909657491232384
783,0.998633615287065
784,0.987363255922115
785,0.5863757390525298
786,0.9568100104774012
787,0.9997753449299294
788,0.9886660124600823
789,0.9866845017147959
790,0.8480972681242782
791,0.9987315197432403
792,0.9979461499182531
793,0.47982567364212725
794,0.933234296638006
795,0.9997181540194959
796,0.994182006598901
797,0.99947191484962
798,0.8323266943615593
799,0.9994403321869042
800,0.9999452133634128
801,0.9996203467987982
802,0.9998757723590075
803,0.6069991335955279
804,0.9999318380599701
805,0.9999292132373033
806,0.9996400994902398
807,0.09539593990054984
808,0.975409337302385
809,0.9992038514016178
810,0.999662638985039
811,0.9997255020730614
812,0.42850811667061334
813,0.9973248950748888
814,0.9997806312467462
815,0.15424317834721402
816,0.9989739291887723
817,0.9998692370705987
818,0.9944663204717358
819,0.9987496804964153
820,0.2880192492187441
821,0.9870305262251515
822,0.9993181294994498
823,0.9999593069539991
824,0.9996813054957174
825,0.9984588055693973
826,0.9923256090521602
827,0.9994194613071158
828,0.9997792095353317
829,0.9998920654252111
830,0.9978594522820748
831,0.08157798215230372
832,0.9999965739660277
833,0.9998009275085843
834,0.9998293864081169
835,0.9994892629804567
836,0.25192620955815725
837,0.9686900857456955
838,0.9999709007878791
839,0.9748514915836338
840,0.9999647363667559
841,0.2587694797063804
842,0.9998038142112996
843,0.9977541489857592
844,0.9999190672835118
845,0.9997906695256619
846,0.9880767246399779
847,0.9999231281170324
848,0.9998823249916007
849,0.994795950577589
850,0.0037121392632746275
851,0.9998775033943759
852,0.9764855634147485
853,0.9998486262767352
854,9.720492284381876e-5
855,0.999632281516245
856,0.999882697452788
857,0.7558956925465975
858,0.9985880689183788
859,0.9992662177656635
860,0.9980556786863336
861,0.9880301914095065
862,0.9982640396372593
863,0.9980304546960012
864,0.9495274057138857
865,0.0013890108053045136
866,0.9679657205559037
867,0.9986907438068532
868,0.9340757582354827
869,0.9371656405998718
870,0.9993520841272953
871,0.999632281516245
872,0.9984863337219267
873,0.9943169682436278
874,0.8743132843356992
875,0.9998298524901249
876,0.9633618688677894
877,0.999605870196835
878,0.9959509252048493
879,0.9986512528900987
880,0.9992864845245997
881,0.7207271032079577
882,0.9985281038670543
883,0.9999330649833491
884,0.9230972819337525
885,0.9471274643003008
886,0.9996726883101398
887,0.06523288678511685
888,0.9937365210092717
889,0.9915087410339096
890,0.9999804577311909
891,0.9992838425043098
892,0.9943698604677411
893,0.12770965887043628
894,0.9995394091009848
895,0.9984827699616574
896,0.5445308922038178
897,0.8834808528629449
898,0.994567398044013
899,0.08370978940175589
900,0.9996735420803565
901,0.9997279508202578
902,0.9987243104306892
903,0.9932686304735815
904,0.9993893597203077
905,0.9999526841722768
906,0.9976275081620913
907,0.9999805739340492
908,0.9999904060409949
909,0.9771206657957058
910,0.821866735850051
911,0.8050537287060623
912,0.999925896190314
913,0.9995778960423947
914,0.9998171832163696
915,0.9774823175725069
916,0.9569636356564913
917,0.9778405234309362
918,0.9993240030311562
919,0.9994429656145978
920,0.9985793820463928
921,0.7507787653889167
922,0.9786806454838951
923,0.5041415683947581
924,0.9503823936192661
925,0.9770684781267135
926,0.996422400458292
927,0.9993133976199727
928,0.8169257761614027
929,0.9995257147054161
930,0.9999703529128543
931,0.9989351491995074
932,0.9997896061543438
933,0.9850075852353418
934,0.999755473428708
935,0.999123937974098
936,0.899262050428863
937,0.9996224181605932
938,0.9999072829303782
939,0.9999335162717699
940,0.8552911593908968
941,0.9994600441636052
942,0.999906693637402
943,0.17421503271246142
944,0.9993893597203077
945,0.985383471139787
946,0.9993762099594421
947,0.9939155797614658
948,0.9005558708647641
949,0.99988014234355
950,0.5567232212614893
951,0.9755838885590775
952,0.39486020303042446
953,0.9935692525486215
954,0.9993283766805251
955,0.5818870965228996
956,0.001886790954740758
957,0.99941303063595
958,0.9984510266451803
959,0.029438568777053975
960,0.9995883329558012
961,0.318984441080872
962,0.9893067726012855
963,0.9993666169403369
964,0.9892516503970611
965,0.9998704814695665
966,0.16303794481190417
967,0.99934012599784
968,0.09082750956277508
969,0.9753893783769824
970,0.8034142176378257
971,0.9793692303756201
972,0.9997714236329899
973,0.9998591138434966
974,0.999838086930019
975,0.9988620636474116
976,0.9990404693668883
977,0.9993331104136401
978,0.8486642398846663
979,0.9726387096705823
980,0.058247769525474724
981,0.9997389552626924
