id,Action
1,0.934148208054797
2,0.9794527649686693
3,0.9622845151896592
4,0.9356728878075102
5,0.939464046943351
6,0.9443288166722723
7,0.9751628237430406
8,0.9611172317002082
9,0.9164471241318222
10,0.9559330594774157
11,0.9422235852993873
12,0.9818931442014097
13,0.9352843252830574
14,0.9074028882051767
15,0.9749204507599764
16,0.9135468428757759
17,0.9520703369728215
18,0.95953436766306055
19,0.952750337556325
20,0.9975445285179033
21,0.9870514841100797
22,0.9496655633162924
23,0.9838443827549768
24,0.9621866463096369
25,0.958500409606468
26,0.9933521949684497
27,0.9999999999980109
28,0.926030173662625
29,0.9743908425898284
30,0.9658979006731939
31,0.9546017534633466
32,0.9836418768060922
33,0.8776999707398092
34,0.9687286690829863
35,0.9793126422004789
36,0.9347611781637735
37,0.9138541555989697
38,0.999999994239468
39,0.9111965642679994
40,0.9611007244938669
41,0.9059713554215306
42,0.898589761941057
43,0.939308429735744
44,0.9561770516076119
45,0.9399151627480341
46,0.9488281811605962
47,0.9568578250675498
48,0.9388995821177252
49,0.9601376757375629
50,0.9999999999999951
51,0.9604232934203049
52,0.931689282714044
53,0.9642066002256773
54,0.998850804215022
55,0.8544134570150119
56,0.8857241419551409
57,0.9904858881507353
58,0.9753173477467818
59,0.9653907041557485
60,0.9427739216052614
61,0.9409312053955659
62,0.9275474079575903
63,0.8874787332066651
64,0.9515404235138719
65,0.9528860419376931
66,0.9813186279941297
67,0.9999999999999989
68,0.9857792993962944
69,0.9555469027702223
70,0.9046367927198795
71,0.7063237653124119
72,0.9084312780473457
73,0.9492172123021402
74,0.9783642041737051
75,0.9685376319403658
76,0.9465057599987132
77,0.9768393751407936
78,0.966294104129941
79,0.9598436101198062
80,0.9555368044399954
81,0.9887028680795514
82,0.9650453134482236
83,0.9595487789111883
84,0.9636051962185406
85,0.9682030326225377
86,0.9126986993272038
87,0.9468669721037732
88,0.9622645334185087
89,0.9273241841663963
90,0.9588467460515816
91,0.9778669755798151
92,0.9953522874758483
93,0.9494239747136385
94,0.9418336217668208
95,0.9833963946091661
96,0.9214661504662128
97,0.9624992626168813
98,0.9818864958157996
99,0.9302297384844666
100,0.8776782467573078
101,0.9667816322528802
102,0.9883356455390783
103,0.9666482704453353
104,0.818888190108973
105,0.9402215771148963
106,0.928166945961535
107,0.9290503646244158
108,0.9641862925485272
109,0.9725711564579761
110,0.8861760903325566
111,0.8021838211801865
112,0.9335415718722551
113,0.9628951993674701
114,0.9786847929507329
115,0.9343195235194826
116,0.9767027556897945
117,0.9369185070794708
118,0.9382822824773107
119,0.9841485982365032
120,0.977319796145589
121,0.909185895038028
122,0.9199075463657662
123,0.9361798910694633
124,0.9348348705674695
125,0.9650387853104082
126,0.9577406098187845
127,0.9160788712550951
128,0.9620255433827709
129,0.9065240861736034
130,0.910717402331703
131,0.9668758390225857
132,0.9103898332340565
133,0.9797466473386468
134,0.9311012370441972
135,0.9781966356244053
136,0.9544012732432151
137,0.9588127009328861
138,0.8020025614631018
139,0.9146928319240767
140,0.9510198663889287
141,0.977267958975213
142,0.9559365352736112
143,0.9750901477522947
144,0.9743574809815145
145,0.9654597440109521
146,0.8492136457667936
147,0.9482360348201825
148,0.978230528715112
149,0.9583853328905614
150,0.9515124655128603
151,0.9482425631703468
152,0.9212201152379828
153,0.8509720366763003
154,0.9672746804492868
155,0.8167443687222413
156,0.9658381700043737
157,0.9035632695839962
158,0.9390085186983829
159,0.9173402609994569
160,0.9430369441283509
161,0.9320912749002046
162,0.9733492835244452
163,0.9671956820138581
164,0.9606186545650609
165,0.9269293024246565
166,0.9933740195517732
167,0.9735688348661672
168,0.9555218236652736
169,0.9853968694854647
170,0.944329688358559
171,0.9387431684409882
172,0.9561544456594023
173,0.9339804044131728
174,0.931323127871017
175,0.9579605067063892
176,0.945559521026285
177,0.8563910155177412
178,0.9721073789383239
179,0.9836967927966291
180,0.9188345300157319
181,0.8218573349486589
182,0.9883180304873902
183,0.9800222308670343
184,0.7567086104823085
185,0.9609930703999531
186,0.9548850186765979
187,0.9307287598777181
188,0.8864946253563573
189,0.7857814003045919
190,0.9300221592674301
191,0.9620197197422689
192,0.9190763337911698
193,0.9688994796541265
194,0.9688411613221822
195,0.9426468936317102
196,0.9683926308463217
197,0.9760450620854239
198,0.9669511631745032
199,0.9610995151147871
200,0.9203290917901548
201,0.9212747960985572
202,0.9405114002786178
203,0.8845332379010608
204,0.9808110221095664
205,0.9808315316190984
206,0.947572833028725
207,0.9627572299475178
208,0.9156965826181601
209,0.92992938179377
210,0.7162191991978115
211,0.9671558388568949
212,0.9955270845761275
213,0.9484727274951991
214,0.9575290742130731
215,0.9862446626979373
216,0.9764162127705426
217,0.990434333668298
218,0.9867301250298794
219,0.9707396814834953
220,0.8126426846400376
221,0.7699189666399077
222,0.9797998799380144
223,0.9524830359468524
224,0.5437422995956073
225,0.9657363477741069
226,0.9556455556522522
227,0.8289348912433826
228,0.98377375089627
229,0.9694251231046035
230,0.9904682480114326
231,0.9579682038295554
232,0.939873486582688
233,0.9723639648782835
234,0.9458452977952501
235,0.9440089139125654
236,0.5931016406034004
237,0.9673585640840715
238,0.9487357644717117
239,0.9506967709081973
240,0.970091765797819
241,0.9250638904567577
242,0.9160486002733175
243,0.9678734497688097
244,0.9539183216913495
245,0.8806349030227213
246,0.9786819438732696
247,0.9588221540351671
248,0.9582879912878459
249,0.9279513673746881
250,0.9648467788522883
251,0.9450314227426075
252,0.9533140407021363
253,0.9753960090307329
254,0.9453375928438774
255,0.9666949414309316
256,0.9519207469429306
257,0.9197336944750187
258,0.8565547363742859
259,0.9607688217208553
260,0.9686668090022545
261,0.8780978512353195
262,0.9563164003580729
263,0.9324225213862766
264,0.972465766351765
265,0.9751200235953857
266,0.9351340590082575
267,0.95824136616469
268,0.985037399408962
269,0.9677427292290671
270,0.9579203076230559
271,0.9810814011152724
272,0.9462385380183593
273,0.9464226432191992
274,0.9580449035109924
275,0.9281701653848299
276,0.9671257535306742
277,0.9525069859389533
278,0.9855040294383022
279,0.9410557539748173
280,0.9626695283484906
281,0.9672715792257081
282,0.9326493125880355
283,0.9678354615491833
284,0.9591487461271954
285,0.9784094397826768
286,0.9300172440191382
287,0.980497336026935
288,0.9663591131884512
289,0.9962203990454084
290,0.9443307923574908
291,0.8960220750711474
292,0.9334227717163217
293,0.9436463982182398
294,0.9367593440948134
295,0.9640767588109257
296,0.9613082859205022
297,0.9204677607045849
298,0.9099806226211781
299,0.9846304195773664
300,0.9451756487945455
301,0.9376899825125175
302,0.9721532390420832
303,0.9523816942970844
304,0.9349554628659008
305,0.9399867525806803
306,0.9816720198649774
307,0.9677340414871609
308,0.962617802879708
309,0.9525256788124331
310,0.9657845981873187
311,0.9583532093294358
312,0.893981695460071
313,0.9389503933092405
314,0.8944582807877945
315,0.9992118964166283
316,0.9906127462331267
317,0.9202172351137167
318,0.9336281180553339
319,0.9865265241675327
320,0.9780808522110046
321,0.9668221004640214
322,0.9169564039195794
323,0.957799603857033
324,0.9390209683072314
325,0.9430673354394462
326,0.9475134805262545
327,0.9445236449595509
328,0.9035045304132863
329,0.9338276943920495
330,0.9768268601868335
331,0.9371228787311165
332,0.9020962861458725
333,0.9832679937492252
334,0.930209056853047
335,0.9784939939203335
336,0.9700170064807007
337,0.954152152138425
338,0.9711604988929323
339,0.969571229424119
340,0.9304525361216661
341,0.9155078423220478
342,0.4395100444162397
343,0.9482094605985879
344,0.9709998866914031
345,0.9317367220248935
346,0.9499302803680014
347,0.911208613474777
348,0.965673161882797
349,0.9861693199137804
350,0.9695110516960208
351,0.9649723513880392
352,0.971602119084413
353,0.9420271638404258
354,0.9417763744748755
355,0.9752109736879171
356,0.9676568354242171
357,0.980694518656822
358,0.9269333016160812
359,0.8589890356500854
360,0.9385631650745859
361,0.9500358523837836
362,0.9751303993234302
363,0.9962184256226307
364,0.8949298670958029
365,0.9446302398343017
366,0.9792865245521764
367,0.9777238495790902
368,0.9939984148059251
369,0.9696388640617505
370,0.9230657298111966
371,0.9737637062159995
372,0.9828079475710886
373,0.8581481853984548
374,0.9382680224507516
375,0.9291011973177574
376,0.9616521298893222
377,0.9114713373504799
378,0.9114660331350609
379,0.9608679152015295
380,0.9255076975211238
381,0.9699299794926234
382,0.9133549800980667
383,0.9472894904820607
384,0.9660750964551239
385,0.9999738493605659
386,0.9649903154509865
387,0.9623790702014692
388,0.975523469819527
389,0.9780811650582159
390,0.992459662705377
391,0.9633571208779829
392,0.9484372361444446
393,0.6540333185853362
394,0.9643727755717126
395,0.9482587602575077
396,0.9776010080772982
397,0.9710106800805719
398,0.954944831946728
399,0.897437634395845
400,0.9844001000510538
401,0.9679397917108378
402,0.969786251210337
403,0.9907210213737802
404,0.9534101460543851
405,0.9602217878332799
406,0.8676485806564929
407,0.961862301341167
408,0.9427164918764612
409,0.9924550750549872
410,0.9289002486761941
411,0.9717421437479637
412,0.950257715691465
413,0.846603986795643
414,0.9902104358199172
415,0.9551561088641085
416,0.9371489101175398
417,0.8854064654126278
418,0.9415351645300486
419,0.9345111465457479
420,0.9307929305288288
421,1
422,0.9570986344757751
423,0.8805622969653157
424,0.9106958394495952
425,0.9412210033212186
426,0.9278637215651312
427,0.9889141661250744
428,0.9114849494686926
429,0.9583214860939558
430,0.9738805620699011
431,0.9819355647387832
432,0.9755564840281682
433,0.9867837915471505
434,0.9830458813854337
435,0.9996946937000243
436,0.9816441857916343
437,0.9045295413673188
438,0.8704497866977472
439,0.9526946537163262
440,0.9122234002084295
441,0.953598666589137
442,0.9788529358960064
443,0.9776501963469348
444,0.9778682586751635
445,0.9377847342065012
446,0.9529344211572499
447,0.8986314251916176
448,0.9487189700437335
449,0.9622039778520514
450,0.950728770037051
451,0.9659803279898616
452,0.9885052343416485
453,0.9788865168436036
454,0.8748619106118793
455,0.9170316339176053
456,0.9638328065308573
457,0.9810409542220133
458,0.9338463421401537
459,0.9361056963454418
460,0.8683285152646363
461,0.8865173315149135
462,0.9964702905096401
463,0.9803701668667597
464,0.9562091945595185
465,0.990310680034293
466,0.9150075423394258
467,0.8968137367428948
468,0.9569656545603168
469,0.9475922420206294
470,0.9645910630587214
471,0.8930817976666376
472,0.948823194087341
473,0.9522781400106703
474,0.9693522903620438
475,0.9286466827656578
476,0.6210581718773226
477,0.9824161656415439
478,0.9676104166317016
479,0.9297248040048572
480,0.9574938596960703
481,0.9446039678851222
482,0.9992436390156064
483,0.9703950069656604
484,0.894770760557248
485,0.9677411675209575
486,0.9147471444141866
487,0.8989977329549451
488,0.96765622983523
489,0.969138113415511
490,0.9613533691492322
491,0.9318030981699094
492,0.9757577748168158
493,0.9013272454728207
494,0.9999961693505636
495,0.9637870980130548
496,0.9774631730882793
497,0.9614510804156869
498,0.9411946929327839
499,0.9466993487699451
500,0.9687260691928272
501,0.9738648475998178
502,0.9821258016001976
503,0.9552472808854908
504,0.9591816768204025
505,0.9561369386166149
506,0.9594074229596993
507,0.9474672737009548
508,0.9294099468940853
509,0.9321518348694767
510,0.9866489476294025
511,0.9145116425583021
512,0.974957424542562
513,0.8479470216195245
514,0.9627668644353211
515,0.9660789728775906
516,0.9569902653220554
517,0.9994903897116029
518,0.9780208509894467
519,0.9512554518857763
520,0.9249241565547073
521,0.9493945767386038
522,0.9713536629065377
523,0.9668239246155823
524,0.9160888095442079
525,0.9743671873343096
526,0.9418168307373078
527,0.8803004043582813
528,0.9310840539886245
529,0.9733571778406739
530,0.9200949183812747
531,0.8850714574596144
532,0.9222720518075972
533,0.9555462209684283
534,0.9002490548677979
535,0.9449018725951849
536,0.9799406660006335
537,0.9503698734319335
538,0.9128841841720006
539,0.962171832871301
540,0.9231778522465722
541,0.999290721947834
542,0.8736345397488081
543,0.8808143361435294
544,0.9471829999299197
545,0.9615285169520531
546,0.9445730545801769
547,1.572099133466063e-4
548,0.781929688445502
549,0.9427266748018915
550,0.9745923980613077
551,0.9386590221019218
552,0.949554676902624
553,0.9869316174778546
554,0.9376128934159129
555,0.9698819121355938
556,0.9818339195152685
557,0.8846724871363519
558,0.9086045451801189
559,0.962212237084385
560,0.9868127123301146
561,0.9858920519764502
562,0.9611402217706044
563,0.953351355270246
564,0.9719789672669303
565,0.9735146556208245
566,0.881001896953076
567,0.9598091258675844
568,0.9532482274323789
569,0.9249616263765226
570,0.9895097772003104
571,0.9172014725432531
572,0.97721293687424
573,0.9337850174726372
574,0.9322942446557567
575,0.9627404397677135
576,0.9717453605516815
577,0.9685146401690153
578,0.9466302110214581
579,0.8849267447296757
580,0.8872292175553295
581,0.9507733554346386
582,0.987497638895328
583,0.9750472145237579
584,0.9460921946205024
585,0.9347751388343783
586,0.9864031480915496
587,0.9225614982461439
588,0.8941724606320216
589,0.9685050709194342
590,0.9797474399027427
591,0.9776591985106645
592,0.9216670239685275
593,0.8924408103768037
594,0.959986970361869
595,0.9675817655989634
596,0.9632686664763841
597,0.9700152717087744
598,0.898778261179252
599,0.9517508341260713
600,0.960326410139417
601,0.9584379085699759
602,0.8516132076830951
603,0.9717740863709151
604,0.9444561003387429
605,0.8816813813222311
606,0.9287583058890536
607,0.9766059486843106
608,0.9285779206197985
609,0.9507771402832078
610,0.9517250224185797
611,0.9657604544382378
612,0.9575870213623429
613,0.8224552573555322
614,0.9492150072180157
615,0.9464317892676166
616,0.9631083051631694
617,0.9440789646842095
618,0.8743408517970801
619,0.9589388708202884
620,0.9993482821864607
621,0.9604072229155047
622,0.9607765106817385
623,0.9819720870686623
624,0.9225592574384793
625,0.9834912663995806
626,0.9665760079602386
627,0.9463663684854172
628,0.9793650548149457
629,0.9409442373161704
630,0.9801383952467319
631,0.9599477310655073
632,0.9570939948076819
633,0.953330326847327
634,0.9316281523763341
635,0.9149294707804195
636,0.9854622197770014
637,0.9471967688310047
638,0.9919068476778106
639,0.9984625377782907
640,0.9653940827689433
641,0.9629779439106104
642,0.9669239574910166
643,0.9740824140110895
644,0.9503404618141666
645,0.9725024695487029
646,0.8488111908336533
647,0.9835575446379673
648,0.9307789196014977
649,0.9570022959433401
650,0.9499773118709446
651,0.9708910675943645
652,0.9959939989851061
653,0.9848121792714634
654,0.9502565825452577
655,0.9215227352840913
656,0.9554544843488888
657,0.9601422915156375
658,0.9922089801314269
659,0.8768253317532434
660,0.9734456290391483
661,0.9673646753197872
662,0.9372235853925697
663,0.9086848588292296
664,0.9692200031025461
665,0.9641938460245442
666,0.9120283546012007
667,0.9855674889084683
668,0.9761550554972819
669,0.9548182880625358
670,0.8990127480316014
671,0.8943441949881658
672,0.9836994997274425
673,0.9583876556345081
674,0.9386407212805095
675,0.9697483139254799
676,0.9105347892519258
677,0.9738641602498732
678,0.8393863242568521
679,0.9515807669132188
680,0.9653549758328467
681,0.963666829507482
682,0.8360222096272567
683,0.9849487640216461
684,0.9472911904333482
685,0.9882958538655474
686,0.9809629807729856
687,0.9201903083929579
688,0.924728415240456
689,0.9440571655800131
690,0.9500404281796776
691,0.9658128791468844
692,0.9446864108526705
693,0.9519678595525382
694,0.9339387786208744
695,0.9678822347778738
696,0.963130647303271
697,0.9697059466672119
698,0.9606482194937569
699,0.9809667048638969
700,0.8671815550377543
701,0.9099125915927262
702,0.9727595446986148
703,0.9999984378306254
704,0.9638830442587095
705,0.9662266267230999
706,0.9213216247641697
707,0.9388122575374466
708,0.9652731163842085
709,0.937120522149946
710,0.9707174388887704
711,0.9409978189812502
712,0.9616932096263853
713,0.9911651882873875
714,0.9930600128976187
715,0.9796424670875117
716,0.8267918702722258
717,0.9867686510203172
718,0.9535306003369656
719,0.9794693257895274
720,0.8936247007830376
721,0.7718539333472927
722,0.8757496970761646
723,0.9543944179423268
724,0.9131222174332717
725,0.9324330358709723
726,0.9628861546518392
727,0.8876911737443243
728,0.991123431028204
729,0.981875795384704
730,0.9176938478844225
731,0.9792313899598949
732,0.9908192689542471
733,0.9782250799516494
734,0.9751857087208623
735,0.9308247116374159
736,0.9052398739028298
737,0.9221343721231041
738,0.9520528399531379
739,0.9661979861013158
740,0.9600512663471831
741,0.9680756063653353
742,0.9544311805358651
743,0.9703585086959499
744,1
745,0.932012191696694
746,0.9665463839457917
747,1
748,0.9440649012991076
749,0.9507104874475033
750,0.9360307869923186
751,0.9758637611752019
752,0.980720673725996
753,0.9663411449975059
754,1
755,0.8606423401291775
756,0.9324843061292488
757,0.9259052791111693
758,0.9515555424551686
759,0.9744305530177392
760,0.9721578168730981
761,0.9488555920672265
762,0.9485777197753109
763,0.9882465541140432
764,0.9548309779340763
765,0.9203450377512687
766,0.9839808942675436
767,0.9807445786584577
768,0.9214565968355447
769,0.9073035775309034
770,0.9637060280602279
771,0.9772720074575689
772,0.9079604045115625
773,0.9159051404977546
774,0.9913392792320841
775,0.9841233142944724
776,0.9195302936642183
777,0.9019239112619024
778,0.9781373515824033
779,0.949115309754662
780,0.8782746573207526
781,0.8360040929986037
782,0.9425899707129078
783,0.9930831905753832
784,0.9386369140208711
785,0.9664719831012057
786,0.9836751310370673
787,0.9563443313946468
788,0.7013722440703261
789,0.9415920246932945
790,0.9163839155489806
791,0.8795912646339621
792,0.93396186658365965
793,0.83528276508683
794,0.9760285457008094
795,0.9579727454113577
796,0.894395864534996
797,1
798,0.9642333262867255
799,0.9378598053994918
800,0.9896984094925172
801,0.9880016676283768
802,0.94141493233198
803,0.9642002643100315
804,0.9028759304071697
805,0.9918933597348806
806,0.9390974829004562
807,0.8905213028034756
808,0.8624943127786947
809,0.9283553596621238
810,0.9651227062003885
811,0.9610280148496152
812,0.8874358752552459
813,0.9225030408091401
814,0.9340214910623896
815,0.8903378448499182
816,0.9674217423202585
817,0.999211918529794
818,0.9473905733877342
819,0.9109707651512661
820,0.9503878431717054
821,0.9504656540138049
822,0.937285547123869
823,0.967315991377112
824,0.940345854744913
825,0.9670710124231741
826,0.9338554153758978
827,0.957534035847553
828,0.9489617414014094
829,0.9713116728375528
830,0.9543687085029661
831,0.930980076084839
832,0.9827999667743124
833,0.9770015015491285
834,0.9543443545293991
835,0.9830607047620908
836,0.8949927736611679
837,0.9252517936761728
838,0.9998804069518346
839,0.9255355354156602
840,0.942817149278188
841,0.9713542995760043
842,0.9144551373935177
843,0.9395512485199976
844,0.990623612666952
845,0.9752965095486704
846,0.9809724747781244
847,0.9290541991779666
848,0.9561511630270323
849,0.9240545068601196
850,0.9309808484840256
851,0.996330448006986
852,0.9993789209735675
853,0.9997546348107691
854,0.9203291841477805
855,0.8933935288155725
856,0.9644970768223735
857,0.9749434528044598
858,0.9796331867632145
859,0.9693707501963278
860,0.9515261585261907
861,0.957233495386667
862,0.9251489973203414
863,0.9643188753763371
864,0.9494150639431365
865,0.9035777877779306
866,0.9563438458227306
867,0.9664906650696468
868,0.8898189938641528
869,0.9628227915536878
870,0.968169810185212
871,0.8893780616596806
872,0.8443446760394949
873,0.939260408964922
874,0.9756254518918066
875,0.9241341105100961
876,0.9655387287230459
877,0.9716607431322448
878,0.9396387336512331
879,0.8565757340510544
880,0.9646663237088621
881,0.9757651493607519
882,0.9634595486291803
883,0.9299197797406461
884,0.9676906817449804
885,0.697952869837602
886,0.9727987106879954
887,0.961948853201342
888,0.9686842121191873
889,0.9431219194243057
890,0.9700544251870422
891,0.9798468488892543
892,0.7037952583837923
893,0.9471969475368034
